epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786949153.460879239	33	0	258	41	0	20
1786949153.683161680	33	0	258	41	0	20
1786949153.909726076	33	0	258	41	0	20
1786949154.133221495	33	0	258	41	0	20
1786949154.356118973	33	0	258	41	0	20
1786949154.584168262	33	0	258	41	0	20
1786949154.807413007	33	0	258	41	0	20
1786949155.033578473	33	0	258	41	0	20
1786949155.256406261	33	0	258	41	0	20
1786949155.479076211	33	0	258	41	0	20
1786949155.705446207	33	0	258	41	0	20
1786949155.933143395	33	0	258	41	0	20
1786949156.159669587	33	0	258	41	0	20
1786949156.382273257	33	0	258	41	0	20
1786949156.604989015	33	0	258	41	0	20
1786949156.828078855	33	0	258	41	0	20
1786949157.054566124	33	0	258	41	0	20
1786949157.277066625	33	0	258	41	0	20
1786949157.499906031	33	0	258	41	0	20
1786949157.730257384	33	0	258	41	0	20
1786949157.957052702	33	0	258	41	0	20
1786949158.186861033	33	0	258	41	0	20
1786949158.413626816	33	0	258	41	0	20
1786949158.639944406	33	0	258	41	0	20
1786949158.862899143	33	0	258	41	0	20
1786949159.085783399	33	0	258	41	0	20
1786949159.308129207	33	0	258	41	0	20
1786949159.538304895	33	0	258	41	0	20
1786949159.761139673	33	0	258	41	0	20
1786949159.988616067	33	0	258	41	0	20
1786949160.211107769	33	0	258	41	0	20
1786949160.437796427	33	0	258	41	0	20
1786949160.660308045	33	0	258	41	0	20
1786949160.890601452	33	0	258	41	0	20
1786949161.113898843	33	0	258	41	0	20
1786949161.336020767	33	0	258	41	0	20
1786949161.559527125	33	0	258	41	0	20
1786949161.785686446	33	0	258	41	0	20
1786949162.012006038	33	0	258	41	0	20
1786949162.235131486	33	0	258	41	0	20
1786949162.457964153	33	0	258	41	0	20
1786949162.681095158	33	0	258	41	0	20
1786949162.903886064	33	0	258	41	0	20
1786949163.131099493	33	0	258	41	0	20
1786949163.357744070	33	0	258	41	0	20
1786949163.584567450	33	0	258	41	0	20
1786949163.807407302	33	0	258	41	0	20
1786949164.029819697	33	0	258	41	0	20
1786949164.255861797	33	0	258	41	0	20
1786949164.478958671	33	0	258	41	0	20
1786949164.706164837	33	0	258	41	0	20
1786949164.928843124	33	0	258	41	0	20
1786949165.151419846	33	0	258	41	0	20
1786949165.374203270	33	0	258	41	0	20
1786949165.601493891	33	0	258	41	0	20
1786949165.827618409	33	0	258	41	0	20
1786949166.053495514	33	0	258	41	2304	20
1786949166.284697348	33	0	258	41	0	20
1786949166.515572240	33	0	258	41	0	20
1786949166.738962851	33	0	258	41	0	20
1786949166.963514864	33	0	258	41	0	20
1786949167.185699189	33	0	258	41	0	20
1786949167.408955579	33	0	258	41	0	20
1786949167.631924630	33	0	258	41	0	20
1786949167.855339695	33	0	258	41	0	20
1786949168.090073959	33	0	258	41	0	20
1786949168.316033926	33	0	258	41	0	20
1786949168.538092978	33	0	258	41	0	20
1786949168.764306452	33	0	258	41	0	20
1786949168.993784505	33	0	258	41	0	20
1786949169.217283379	33	0	258	41	0	20
1786949169.443291961	33	0	258	41	0	20
1786949169.666589306	33	0	258	41	0	20
1786949169.889105364	33	0	258	41	0	20
1786949170.119219563	33	0	258	41	0	20
1786949170.342312997	33	0	258	41	0	20
1786949170.564809418	33	0	258	41	0	20
1786949170.788316589	33	0	258	41	0	20
1786949171.015124551	33	0	258	41	0	20
1786949171.238065069	33	0	258	41	0	20
1786949171.461108163	33	0	258	41	0	20
1786949171.691279620	33	0	258	41	0	20
