epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948942.290740706	33	0	258	41	0	20
1786948942.417826762	33	0	258	41	0	20
1786948942.544549417	33	0	258	41	0	20
1786948942.666986800	33	0	258	41	0	20
1786948942.794523573	33	0	258	41	0	20
1786948942.921248792	33	0	258	41	0	20
1786948943.047663957	33	0	258	41	0	20
1786948943.182422838	33	0	258	41	0	20
1786948943.304841759	33	0	258	41	0	20
1786948943.428825866	33	0	258	41	0	20
1786948943.552018650	33	0	258	41	0	20
1786948943.675130287	33	0	258	41	0	20
1786948943.797569415	33	0	258	41	0	20
1786948943.924142717	33	0	258	41	0	20
1786948944.054887533	33	0	258	41	0	20
1786948944.181698819	33	0	258	41	0	20
1786948944.304793459	33	0	258	41	0	20
1786948944.431847070	33	0	258	41	0	20
1786948944.559029530	33	0	258	41	0	20
1786948944.697917857	33	0	258	41	0	20
1786948944.824379277	33	0	258	41	0	20
1786948944.947263445	33	0	258	41	0	20
1786948945.070322898	33	2304	258	41	0	20
1786948945.197706561	33	0	258	41	0	20
1786948945.325632479	33	0	258	41	0	20
1786948945.453379015	33	0	258	41	0	20
1786948945.584831664	33	0	258	41	0	20
1786948945.707941105	33	0	258	41	0	20
1786948945.830713938	33	0	258	41	0	20
1786948945.958237918	33	0	258	41	0	20
1786948946.081893936	33	0	258	41	0	20
1786948946.204754606	33	0	258	41	0	20
1786948946.331560678	33	0	258	41	0	20
1786948946.462583715	33	0	258	41	0	20
1786948946.585723696	33	0	258	41	0	20
1786948946.709116820	33	0	258	41	0	20
1786948946.832392705	33	0	258	41	0	20
1786948946.959169918	33	0	258	41	0	20
1786948947.093108032	33	0	258	41	0	20
1786948947.220241388	33	0	258	41	0	20
1786948947.350030016	33	0	258	41	0	20
1786948947.472947110	33	0	258	41	0	20
1786948947.596603646	33	0	258	41	0	20
1786948947.719579762	33	0	258	41	0	20
1786948947.842282779	33	0	258	41	0	20
1786948947.972817334	33	0	258	41	2304	20
1786948948.110575802	33	0	258	41	0	20
1786948948.241188755	33	0	258	41	0	20
1786948948.371832003	33	0	258	41	0	20
1786948948.496409739	33	0	258	41	0	20
1786948948.619403117	33	0	258	41	0	20
1786948948.743101621	33	0	258	41	0	20
1786948948.869910349	33	0	258	41	0	20
1786948949.000811713	33	0	258	41	0	20
1786948949.123414215	33	0	258	41	0	20
1786948949.259027414	33	0	258	41	0	20
1786948949.382201786	33	0	258	41	0	20
1786948949.505059118	33	0	258	41	0	20
1786948949.634580743	33	0	258	41	0	20
1786948949.757602022	33	0	258	41	0	20
1786948949.884715004	33	0	258	41	0	20
1786948950.009372934	33	0	258	41	0	20
1786948950.131572932	33	0	258	41	0	20
1786948950.254331329	33	0	258	41	0	20
1786948950.377379082	33	0	258	41	0	20
1786948950.500068535	33	0	258	41	0	20
1786948950.623004470	33	0	258	41	0	20
1786948950.758451199	33	0	258	41	0	20
1786948950.885379666	33	0	258	41	0	20
1786948951.008117383	33	0	258	41	0	20
1786948951.130428481	33	0	258	41	0	20
1786948951.257907238	33	0	258	41	0	20
1786948951.384764559	33	0	258	41	0	20
1786948951.507727108	33	0	258	41	0	20
1786948951.634384801	33	0	258	41	0	20
1786948951.758278178	33	0	258	41	0	20
1786948951.891963418	33	0	258	41	0	20
1786948952.025327113	33	0	258	41	0	20
1786948952.159148250	33	0	258	41	0	20
1786948952.282551112	33	0	258	41	0	20
1786948952.413945219	33	0	258	41	0	20
1786948952.547268806	33	0	258	41	0	20
1786948952.676296810	33	0	258	41	0	20
1786948952.799620258	33	0	258	41	0	20
1786948952.922871086	33	0	258	41	0	20
1786948953.049611984	33	0	258	41	0	20
1786948953.172279906	33	0	258	41	0	20
1786948953.294862018	33	0	258	41	0	20
1786948953.417996635	33	0	258	41	0	20
1786948953.540844704	33	0	258	41	0	20
1786948953.668111338	33	0	258	41	2304	20
1786948953.791062672	33	0	258	41	0	20
1786948953.918512635	33	0	258	41	0	20
1786948954.041489199	33	0	258	41	0	20
1786948954.164271483	33	0	258	41	0	20
1786948954.294639858	33	0	258	41	0	20
1786948954.429523532	33	0	258	41	0	20
1786948954.552747278	33	0	258	41	0	20
1786948954.682474008	33	0	258	41	0	20
1786948954.809583919	33	0	258	41	0	20
1786948954.932732396	33	0	258	41	0	20
1786948955.060055845	33	0	258	41	0	20
1786948955.183049194	33	0	258	41	0	20
1786948955.314502478	33	0	258	41	0	20
1786948955.440861171	33	0	258	41	0	20
1786948955.571877404	33	0	258	41	0	20
1786948955.698374448	33	0	258	41	0	20
1786948955.821731967	33	0	258	41	0	20
1786948955.944060878	33	0	258	41	0	20
1786948956.067155307	33	0	258	41	0	20
1786948956.190403262	33	0	258	41	0	20
1786948956.314250789	33	0	258	41	0	20
1786948956.448475583	33	0	258	41	0	20
1786948956.571676782	33	0	258	41	0	20
1786948956.694760772	33	0	258	41	0	20
1786948956.818067378	33	0	258	41	0	20
1786948956.944869245	33	0	258	41	0	20
1786948957.067622694	33	0	258	41	0	20
1786948957.194524017	33	0	258	41	0	20
1786948957.318245191	33	0	258	41	0	20
1786948957.441294621	33	0	258	41	0	20
1786948957.567929639	33	0	258	41	0	20
