epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948276.173751798	33	0	258	41	0	20
1786948276.295764293	33	0	258	41	0	20
1786948276.416900027	33	0	258	41	0	20
1786948276.542609516	33	0	258	41	0	20
1786948276.668512471	33	0	258	41	0	20
1786948276.793501460	33	0	258	41	2304	20
1786948276.922222400	33	0	258	41	0	20
1786948277.055454397	33	0	258	41	0	20
1786948277.176495709	33	0	258	41	0	20
1786948277.305210614	33	0	258	41	0	20
1786948277.433714545	33	0	258	41	0	20
1786948277.555537648	33	0	258	41	0	20
1786948277.676820600	33	0	258	41	0	20
1786948277.798373154	33	0	258	41	0	20
1786948277.924159795	33	0	258	41	0	20
1786948278.048919870	33	0	258	41	0	20
1786948278.175000905	33	0	258	41	0	20
1786948278.299687698	33	0	258	41	0	20
1786948278.420514448	33	0	258	41	0	20
1786948278.541668052	33	0	258	41	0	20
1786948278.665693492	33	0	258	41	0	20
1786948278.787447973	33	0	258	41	0	20
1786948278.912610810	33	0	258	41	0	20
1786948279.039058484	33	0	258	41	0	20
1786948279.161001168	33	0	258	41	0	20
1786948279.282444004	33	0	258	41	0	20
1786948279.403458754	33	0	258	41	0	20
1786948279.530108517	33	0	258	41	0	20
1786948279.655229609	33	0	258	41	0	20
1786948279.780883573	33	0	258	41	0	20
1786948279.901527560	33	0	258	41	2304	20
1786948280.030731441	33	0	258	41	0	20
1786948280.151840770	33	0	258	41	0	20
1786948280.276035082	33	0	258	41	0	20
1786948280.404036695	33	0	258	41	0	20
1786948280.539452376	33	0	258	41	0	20
1786948280.660772950	33	0	258	41	0	20
1786948280.782788202	33	0	258	41	0	20
1786948280.906581666	33	0	258	41	0	20
1786948281.027873162	33	0	258	41	2304	20
1786948281.156183790	33	0	258	41	0	20
1786948281.277676040	33	0	258	41	0	20
1786948281.403363656	33	0	258	41	0	20
1786948281.525053660	33	0	258	41	0	20
1786948281.646120560	33	0	258	41	0	20
1786948281.774979368	33	0	258	41	0	20
1786948281.899910361	33	0	258	41	0	20
1786948282.028785145	33	0	258	41	0	20
1786948282.154434076	33	0	258	41	0	20
1786948282.283237733	33	0	258	41	0	20
1786948282.404934027	33	0	258	41	2304	20
1786948282.528648076	33	0	258	41	0	20
1786948282.656271518	33	0	258	41	0	20
1786948282.778107455	33	0	258	41	0	20
1786948282.906331733	33	0	258	41	0	20
1786948283.034284077	33	0	258	41	0	20
1786948283.159924130	33	0	258	41	0	20
1786948283.281811550	33	0	258	41	0	20
1786948283.403618230	33	0	258	41	0	20
1786948283.525052770	33	0	258	41	0	20
1786948283.646591995	33	0	258	41	0	20
1786948283.768315644	33	0	258	41	0	20
1786948283.890523813	33	0	258	41	0	20
1786948284.023007359	33	0	258	41	0	20
1786948284.147412062	33	0	258	41	0	20
1786948284.275995633	33	0	258	41	0	20
1786948284.401676865	33	0	258	41	0	20
1786948284.523435913	33	0	258	41	0	20
1786948284.648952067	33	0	258	41	0	20
1786948284.770072885	33	0	258	41	0	20
1786948284.892936418	33	0	258	41	0	20
1786948285.014342748	33	0	258	41	0	20
1786948285.143185483	33	0	258	41	0	20
1786948285.267427973	33	0	258	41	0	20
1786948285.388646299	33	0	258	41	0	20
1786948285.511201203	33	0	258	41	0	20
1786948285.633702460	33	0	258	41	0	20
1786948285.754598744	33	0	258	41	0	20
1786948285.879585843	33	0	258	41	0	20
1786948286.004311649	33	0	258	41	0	20
1786948286.125527294	33	0	258	41	0	20
1786948286.251415748	33	0	258	41	0	20
1786948286.380986241	33	0	258	41	0	20
1786948286.502315260	33	0	258	41	0	20
1786948286.623168425	33	0	258	41	0	20
1786948286.747882004	33	0	258	41	0	20
1786948286.869314231	33	0	258	41	0	20
1786948286.990610937	33	0	258	41	0	20
1786948287.111915235	33	0	258	41	0	20
1786948287.232759702	33	0	258	41	0	20
1786948287.357436773	33	0	258	41	0	20
1786948287.478911699	33	0	258	41	0	20
1786948287.605353208	33	0	258	41	0	20
1786948287.726772172	33	0	258	41	0	20
1786948287.856469437	33	0	258	41	0	20
1786948287.982913660	33	0	258	41	0	20
1786948288.104821909	33	0	258	41	0	20
1786948288.229623085	33	0	258	41	0	20
1786948288.355211992	33	0	258	41	0	20
1786948288.483120915	33	0	258	41	0	20
1786948288.605373310	33	0	258	41	0	20
1786948288.730394917	33	0	258	41	0	20
1786948288.851309656	33	0	258	41	0	20
1786948288.972454712	33	2304	258	41	0	20
1786948289.094009048	33	0	258	41	0	20
1786948289.218558753	33	0	258	41	0	20
1786948289.339913383	33	0	258	41	0	20
1786948289.461110924	33	0	258	41	0	20
1786948289.582221099	33	0	258	41	0	20
1786948289.706669132	33	0	258	41	0	20
1786948289.829054942	33	0	258	41	0	20
1786948289.950605043	33	0	258	41	0	20
1786948290.074807980	33	0	258	41	0	20
1786948290.196215121	33	0	258	41	0	20
1786948290.318581472	33	0	258	41	0	20
1786948290.439668489	33	0	258	41	0	20
1786948290.560701419	33	0	258	41	0	20
1786948290.681798007	33	0	258	41	0	20
1786948290.803091380	33	0	258	41	0	20
1786948290.924582338	33	0	258	41	2304	20
1786948291.046597038	33	0	258	41	0	20
1786948291.178877039	33	0	258	41	0	20
1786948291.303886112	33	0	258	41	0	20
1786948291.425346076	33	0	258	41	0	20
1786948291.546743599	33	0	258	41	0	20
1786948291.675641565	33	0	258	41	0	20
1786948291.804247799	33	0	258	41	0	20
1786948291.929934474	33	0	258	41	0	20
1786948292.050290138	33	0	258	41	0	20
1786948292.171172653	33	0	258	41	0	20
1786948292.295785978	33	0	258	41	0	20
1786948292.421653471	33	0	258	41	0	20
1786948292.547216029	33	0	258	41	0	20
1786948292.669100186	33	0	258	41	0	20
1786948292.804395436	33	0	258	41	0	20
1786948292.925527751	33	0	258	41	0	20
1786948293.047401800	33	0	258	41	0	20
1786948293.177762071	33	0	258	41	0	20
1786948293.303348803	33	0	258	41	0	20
1786948293.428820891	33	0	258	41	0	20
1786948293.549794028	33	0	258	41	0	20
1786948293.674201894	33	0	258	41	0	20
1786948293.800117110	33	0	258	41	0	20
1786948293.921162837	33	0	258	41	0	20
1786948294.042337275	33	0	258	41	0	20
1786948294.163288839	33	2304	258	41	0	20
1786948294.284792250	33	0	258	41	0	20
1786948294.409185723	33	0	258	41	0	20
1786948294.530690034	33	0	258	41	0	20
1786948294.655596631	33	0	258	41	0	20
1786948294.776615086	33	0	258	41	0	20
1786948294.898276816	33	0	258	41	0	20
1786948295.019810142	33	0	258	41	0	20
1786948295.144330959	33	0	258	41	0	20
1786948295.265373597	33	0	258	41	0	20
1786948295.386629196	33	0	258	41	0	20
1786948295.507753707	33	0	258	41	0	20
1786948295.629226358	33	0	258	41	0	20
1786948295.750425042	33	0	258	41	0	20
1786948295.871904642	33	0	258	41	0	20
1786948295.993157060	33	0	258	41	0	20
1786948296.122813702	33	0	258	41	0	20
1786948296.244859675	33	0	258	41	0	20
1786948296.373692951	33	0	258	41	0	20
1786948296.498365869	33	0	258	41	0	20
1786948296.620252505	33	0	258	41	0	20
1786948296.742650590	33	0	258	41	0	20
1786948296.864238026	33	0	258	41	0	20
1786948296.986264516	33	0	258	41	0	20
1786948297.107811235	33	0	258	41	0	20
1786948297.229437663	33	0	258	41	0	20
1786948297.354185585	33	0	258	41	0	20
1786948297.480657457	33	0	258	41	0	20
1786948297.604901846	33	0	258	41	0	20
1786948297.733712296	33	0	258	41	0	20
1786948297.854817853	33	0	258	41	0	20
1786948297.976568399	33	2304	258	41	0	20
1786948298.098333742	33	0	258	41	0	20
1786948298.220246422	33	0	258	41	0	20
1786948298.345216084	33	0	258	41	0	20
1786948298.476866408	33	0	258	41	0	20
1786948298.602657417	33	0	258	41	0	20
1786948298.727395613	33	0	258	41	0	20
1786948298.855852795	33	0	258	41	0	20
1786948298.981712190	33	0	258	41	0	20
1786948299.107214466	33	0	258	41	0	20
1786948299.229114282	33	0	258	41	0	20
1786948299.353396527	33	0	258	41	0	20
1786948299.477546993	33	0	258	41	0	20
1786948299.602404699	33	0	258	41	0	20
1786948299.727263402	33	0	258	41	0	20
1786948299.848723163	33	0	258	41	0	20
1786948299.970240089	33	0	258	41	0	20
1786948300.095885386	33	0	258	41	0	20
1786948300.216902300	33	0	258	41	0	20
1786948300.339903906	33	0	258	41	0	20
1786948300.461784381	33	0	258	41	0	20
1786948300.583153117	33	0	258	41	0	20
1786948300.704803434	33	0	258	41	0	20
1786948300.826232960	33	0	258	41	0	20
1786948300.947704443	33	0	258	41	0	20
1786948301.072279639	33	0	258	41	0	20
1786948301.197822488	33	0	258	41	0	20
